latitude,longitude,filename,sst,chlor_a,Kd_490
48.936234,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5594396,0.0726
48.936234,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.590397,0.074999996
48.936234,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.59602094,0.075399995
48.936234,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8121008,0.0898
48.936234,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8796215,0.0938
48.946857,8.423172,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.32965186,0.051799998
48.946857,8.448755,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.35192746,0.058
48.946857,8.47434,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.38952944,0.0598
48.946857,8.499924,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.40308014,0.061199997
48.946857,8.525509,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.28299338,0.0466
48.946857,8.576675,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.3910989,0.060399998
48.946857,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.58171433,0.0744
48.946857,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.64276695,0.0786
48.946857,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5967563,0.075399995
48.946857,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5368874,0.070999995
48.946857,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.54706323,0.0718
48.946857,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5196154,0.0696
48.946857,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.49623632,0.0678
48.946857,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.502569,0.0682
48.946857,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1478512,0.1096
48.946857,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2671549,0.116399996
48.946857,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5535544,0.1326
48.946857,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.7204988,0.1418
48.946857,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.7529614,0.1436
48.946857,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0249091,0.1026
48.946857,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.67006046,0.0806
48.946857,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.65786654,0.0796
48.946857,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5906073,0.074999996
48.946857,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7958113,0.088599995
48.946857,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8215732,0.090399995
48.946857,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.87212527,0.093399994
48.946857,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8249388,0.0906
48.946857,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6222051,0.077199996
48.946857,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.56454575,0.073
48.946857,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.44420055,0.0634
48.946857,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.4847577,0.0668
48.946857,17.147316,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.61794025,0.077
48.946857,17.172901,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6786948,0.081
48.946857,17.198486,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.68564016,0.081599995
48.946857,17.224072,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6882892,0.0818
48.946857,17.249653,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.72293156,0.084
48.946857,17.275238,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7194342,0.083799995
48.946857,17.300823,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7174716,0.0836
48.946857,17.326405,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.86539423,0.092999995
48.946857,17.35199,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9941811,0.1008
48.946857,17.377575,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8416359,0.0916
48.946857,17.403156,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7828163,0.087799996
48.946857,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.735537,0.0848
48.946857,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7280229,0.0844
48.946857,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.54202133,0.0714
48.946857,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.46268263,0.065
48.946857,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5920548,0.074999996
48.946857,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7751118,0.0874
48.946857,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.70638174,0.083
48.946857,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.62953484,0.0778
48.946857,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6551763,0.079399996
48.946857,18.528854,AQUA_MODIS.20200127T124501.L2.OC.nc,,3.026232,0.2164
48.946857,18.55444,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.4361496,0.182
48.95748,8.499924,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.62404794,0.079799995
48.95748,8.525509,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.48694226,0.067
48.95748,8.551092,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.4050969,0.061199997
48.95748,8.576675,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.33560982,0.0554
48.95748,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5996484,0.0756
48.95748,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.56658906,0.073199995
48.95748,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5806995,0.0742
48.95748,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5341195,0.0708
48.95748,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5351621,0.0708
48.95748,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.55424315,0.0722
48.95748,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.54000354,0.0712
48.95748,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.55671716,0.072399996
48.95748,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5941571,0.1348
48.95748,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5676605,0.13319999
48.95748,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.9929757,0.15699999
48.95748,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.306773,0.1748
48.95748,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5129058,0.1302
48.95748,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9067676,0.095599994
48.95748,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7360582,0.0848
48.95748,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6407053,0.0784
48.95748,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.64629436,0.0788
48.95748,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.81073624,0.0896
48.95748,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8162343,0.089999996
48.95748,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8659375,0.092999995
48.95748,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.44636232,0.063599996
48.95748,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.53960925,0.0712
48.95748,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5871087,0.074599996
48.95748,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.52133745,0.0698
48.95748,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6158859,0.076799996
48.95748,17.147316,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7052499,0.0828
48.95748,17.172901,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.69094545,0.081999995
48.95748,17.198486,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6594483,0.079799995
48.95748,17.224072,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6090636,0.0762
48.95748,17.249653,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.70265496,0.0826
48.95748,17.275238,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7339811,0.0848
48.95748,17.300823,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.72231025,0.084
48.95748,17.326405,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7845396,0.088
48.95748,17.35199,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9231668,0.096599996
48.95748,17.377575,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.938565,0.097399995
48.95748,17.403156,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7784478,0.0876
48.95748,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.75309587,0.085999995
48.95748,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.75612146,0.0862
48.95748,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.53628796,0.070999995
48.95748,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.632273,0.078
48.95748,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8576135,0.092599995
48.95748,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0318441,0.103
48.95748,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.98506343,0.1002
48.95748,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7900466,0.0884
48.95748,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6679849,0.0804
48.9681,8.525509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1768776,0.1336
48.9681,8.551092,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.35852423,0.0568
48.9681,8.576675,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.41686177,0.0622
48.9681,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.683523,0.0814
48.9681,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.56700534,0.073199995
48.9681,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.55456483,0.0722
48.9681,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5360389,0.0708
48.9681,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5352764,0.0708
48.9681,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5416317,0.0714
48.9681,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5464099,0.0716
48.9681,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.66714686,0.0804
48.9681,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.9627501,0.1554
48.9681,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.0524373,0.1604
48.9681,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.112015,0.1638
48.9681,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.7104322,0.14119999
48.9681,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3844178,0.122999996
48.9681,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1732128,0.1112
48.9681,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.98924625,0.1004
48.9681,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.85484964,0.0924
48.9681,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7538416,0.085999995
48.9681,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8397575,0.0914
48.9681,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.82093644,0.0902
48.9681,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8600403,0.092599995
48.9681,15.970453,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8599348,0.092599995
48.9681,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.46068195,0.0648
48.9681,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.51472235,0.0692
48.9681,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.52634203,0.070199996
48.9681,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.65622836,0.0796
48.9681,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7147506,0.083399996
48.9681,17.147316,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.72158104,0.084
48.9681,17.172901,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.68928635,0.0818
48.9681,17.198486,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7275875,0.0844
48.9681,17.224072,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6697609,0.0804
48.9681,17.249653,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7279642,0.0844
48.9681,17.275238,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.77829945,0.0876
48.9681,17.300823,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.77395636,0.0874
48.9681,17.326405,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.78015137,0.087799996
48.9681,17.35199,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.91699624,0.0962
48.9681,17.377575,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.90793145,0.095599994
48.9681,17.403156,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.93337846,0.0972
48.9681,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0494486,0.103999995
48.9681,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6854518,0.081599995
48.9681,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.61832833,0.077
48.9681,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7576358,0.0862
48.9681,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.129792,0.1086
48.9681,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.249939,0.115399994
48.9681,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2047935,0.113
48.9681,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0573723,0.104399994
48.9681,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0875442,0.106199995
48.978725,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7868592,0.088199995
48.978725,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.63884646,0.0784
48.978725,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5685653,0.0734
48.978725,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5312416,0.070599996
48.978725,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5434843,0.0714
48.978725,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.552999,0.0722
48.978725,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6495213,0.0792
48.978725,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9270571,0.0968
48.978725,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.6363446,0.1372
48.978725,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.9071845,0.1522
48.978725,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.0159013,0.1584
48.978725,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.086601,0.16219999
48.978725,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.7319071,0.1424
48.978725,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.4331826,0.1258
48.978725,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2067662,0.113
48.978725,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0854524,0.106
48.978725,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0386091,0.1034
48.978725,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.95480937,0.0984
48.978725,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.84912956,0.092
48.978725,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8609228,0.0928
48.978725,15.970453,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8656604,0.092999995
48.978725,15.996038,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8935121,0.094799995
48.978725,16.021622,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.82691157,0.0906
48.978725,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.51654226,0.0694
48.978725,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5510803,0.072
48.978725,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.52945244,0.0704
48.978725,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.64069647,0.0784
48.978725,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.69036114,0.0818
48.978725,17.147316,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6717745,0.0806
48.978725,17.172901,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.679387,0.081199996
48.978725,17.198486,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.69292784,0.081999995
48.978725,17.224072,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7351664,0.0848
48.978725,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.08457,0.106
48.978725,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6325878,0.078
48.978725,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.51243204,0.069
48.978725,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.93530804,0.0972
48.978725,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.431713,0.1258
48.978725,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3256278,0.119799994
48.978725,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2292681,0.114199996
48.978725,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2358576,0.114599995
48.978725,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9473583,0.098
48.98935,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9071367,0.095599994
48.98935,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7436652,0.0854
48.98935,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5674408,0.073199995
48.98935,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5728163,0.0736
48.98935,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5684174,0.0734
48.98935,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7116283,0.0832
48.98935,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9185823,0.0962
48.98935,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1149551,0.1078
48.98935,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5024068,0.1296
48.98935,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3384172,0.1204
48.98935,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.240865,0.114999995
48.98935,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5000604,0.1296
48.98935,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.9127792,0.15259999
48.98935,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.0889442,0.16239999
48.98935,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.777485,0.145
48.98935,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.412862,0.12459999
48.98935,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.106435,0.1072
48.98935,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0432339,0.103599995
48.98935,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.88033164,0.094
48.98935,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.87037015,0.093399994
48.98935,15.970453,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8732121,0.093399994
48.98935,15.996038,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.86038566,0.092599995
48.98935,16.021622,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8068184,0.0894
48.98935,16.047205,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.72145563,0.084
48.98935,16.96823,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2377373,0.1148
48.98935,16.993814,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.4522765,0.063999996
48.98935,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.613846,0.0766
48.98935,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.54325134,0.0714
48.98935,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.624609,0.0774
48.98935,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.59352124,0.0752
48.98935,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.647769,0.078999996
48.98935,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9184633,0.0962
48.98935,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.61911625,0.077
48.98935,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6331147,0.078
48.98935,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5137225,0.1302
48.98935,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.6116447,0.1358
48.98935,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5521458,0.13239999
48.98935,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5701723,0.1334
48.98935,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.4428004,0.1264
48.98935,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3877536,0.1232
48.99997,8.397589,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.31992897,0.054199997
48.99997,8.448755,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5685192,0.076
48.99997,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1423656,0.1094
48.99997,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.97779423,0.0998
48.99997,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.77745575,0.0876
48.99997,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.841544,0.0916
48.99997,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.93245214,0.096999995
48.99997,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0369709,0.103199996
48.99997,14.5633335,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0987498,0.1068
48.99997,14.588917,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1598591,0.1104
48.99997,14.8959255,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.5928082,0.1346
48.99997,14.921509,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.8715657,0.1502
48.99997,14.947094,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.906435,0.1522
48.99997,14.972677,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.4866686,0.12879999
48.99997,14.9982605,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1343198,0.108799994
48.99997,15.023846,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2286304,0.114199996
48.99997,15.049429,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.9702332,0.1558
48.99997,15.075014,AQUA_MODIS.20200127T124501.L2.OC.nc,,2.3731022,0.1784
48.99997,15.100597,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.4621208,0.1274
48.99997,15.893702,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.0432065,0.103599995
48.99997,15.919285,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9296781,0.0968
48.99997,15.94487,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8662627,0.092999995
48.99997,15.970453,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.88800806,0.094399996
48.99997,15.996038,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.87158006,0.093399994
48.99997,16.021622,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.8323344,0.091
48.99997,16.047205,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.81946796,0.0902
48.99997,16.07279,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.9434611,0.097799994
48.99997,16.91706,AQUA_MODIS.20200127T124501.L2.OC.nc,,5.8550453,0.40199998
48.99997,16.942646,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1599522,0.1104
48.99997,16.96823,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5373514,0.070999995
48.99997,16.993814,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5382541,0.070999995
48.99997,17.019398,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.5811538,0.0742
48.99997,17.044981,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6029577,0.0758
48.99997,17.070564,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6241029,0.0774
48.99997,17.09615,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.61783034,0.076799996
48.99997,17.121735,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.6126803,0.0766
48.99997,17.633415,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.7361036,0.0848
48.99997,17.658997,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.59225327,0.074999996
48.99997,17.684582,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.87431496,0.0936
48.99997,17.710167,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.6161839,0.13599999
48.99997,17.735748,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.415416,0.1248
48.99997,17.761333,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3523722,0.121199995
48.99997,17.786919,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.3949916,0.1236
48.99997,17.812504,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.7171534,0.1416
48.99997,17.838085,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2184893,0.1136
49.010593,8.397589,AQUA_MODIS.20200127T124501.L2.OC.nc,,0.4198711,0.0642
49.010593,14.40983,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2566324,0.1158
49.010593,14.435413,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2154267,0.1136
49.010593,14.460997,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1339127,0.108799994
49.010593,14.486582,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2192676,0.1138
49.010593,14.512165,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.1807625,0.1116
49.010593,14.53775,AQUA_MODIS.20200127T124501.L2.OC.nc,,1.2563436,0.1158
