latitude,longitude,filename,sst,chlor_a,Kd_490
-43.932255,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05948017,0.028199999
-43.921715,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.0576666,0.0296
-43.921715,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.057800144,0.028199999
-43.921715,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059065863,0.0276
-43.921715,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05813725,0.0278
-43.921715,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05897404,0.0288
-43.921715,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.057127282,0.0284
-43.921715,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05766589,0.0276
-43.921715,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060001567,0.0286
-43.91117,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05887148,0.0274
-43.91117,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.058818486,0.0276
-43.91117,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06034815,0.0284
-43.91117,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059946716,0.0284
-43.91117,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059441473,0.027999999
-43.91117,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05894706,0.0286
-43.91117,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.057812233,0.0278
-43.91117,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060800504,0.0284
-43.90063,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.057081293,0.0296
-43.90063,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06036187,0.03
-43.90063,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059738744,0.029199999
-43.90063,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061749108,0.03
-43.90063,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06222923,0.030199999
-43.90063,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060392395,0.03
-43.90063,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061333757,0.030199999
-43.90063,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060888637,0.03
-43.89009,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060899634,0.031
-43.89009,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059437234,0.03
-43.89009,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05982926,0.0298
-43.89009,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06050647,0.029
-43.89009,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.0611472,0.0296
-43.89009,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06084954,0.031
-43.89009,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06002023,0.029399998
-43.89009,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061029274,0.0288
-43.879547,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061744567,0.0308
-43.879547,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06125376,0.0296
-43.879547,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061376687,0.029399998
-43.879547,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06229325,0.029199999
-43.879547,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06119148,0.0298
-43.879547,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060303673,0.0298
-43.879547,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.059417512,0.0286
-43.879547,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061010398,0.027999999
-43.869007,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06140404,0.03
-43.869007,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.062035862,0.029399998
-43.869007,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06334244,0.029399998
-43.869007,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.0625544,0.029399998
-43.869007,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06166305,0.029199999
-43.869007,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06093194,0.029
-43.869007,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06025865,0.0284
-43.869007,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060558278,0.027999999
-43.858467,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.063496515,0.029399998
-43.858467,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06275241,0.0298
-43.858467,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.064220674,0.0298
-43.858467,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.062675156,0.029199999
-43.858467,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.062207643,0.0298
-43.858467,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.05940704,0.0284
-43.858467,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060258586,0.0284
-43.858467,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060222786,0.0286
-43.847923,-12.047483,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060845364,0.0284
-43.847923,-12.023367,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.062120773,0.029399998
-43.847923,-11.9992485,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.062601395,0.029
-43.847923,-11.97513,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06316785,0.029199999
-43.847923,-11.951012,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.0635535,0.028199999
-43.847923,-11.926893,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.061378084,0.0288
-43.847923,-11.902775,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.06065455,0.0286
-43.847923,-11.878656,AQUA_MODIS.20200127T154000.L2.OC.nc,,0.060649373,0.028199999
12.51979,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17657217,0.0308
12.51979,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17544901,0.030399999
12.51979,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17243555,0.0278
12.51979,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1704708,0.0274
12.51979,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17515638,0.0274
12.51979,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17457509,0.0284
12.51979,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17059259,0.027999999
12.51979,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1783301,0.03
12.5301285,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16147107,0.0268
12.5301285,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16801733,0.0284
12.5301285,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16667145,0.0278
12.5301285,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.165639,0.0288
12.5301285,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1626068,0.0278
12.5301285,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16810082,0.0288
12.5301285,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17158599,0.0324
12.5301285,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15776046,0.0286
12.540467,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16233176,0.0296
12.540467,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16148418,0.0274
12.540467,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16726628,0.027999999
12.540467,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16418813,0.027999999
12.540467,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16415773,0.026999999
12.540467,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16247323,0.026999999
12.540467,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16209598,0.0268
12.540467,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16219398,0.028199999
12.550806,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16270977,0.0278
12.550806,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16132829,0.027999999
12.550806,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15703166,0.0264
12.550806,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16243416,0.027999999
12.550806,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15945874,0.0276
12.550806,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16283084,0.0284
12.550806,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16122484,0.026999999
12.550806,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16272527,0.0308
12.561146,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16555122,0.0288
12.561146,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15857719,0.0264
12.561146,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15868044,0.0268
12.561146,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15699026,0.0266
12.561146,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15332493,0.024999999
12.561146,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16319169,0.028199999
12.571485,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15875176,0.0268
12.571485,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16119443,0.0264
12.571485,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16062576,0.024799999
12.571485,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16042025,0.028199999
12.571485,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16101462,0.0288
12.571485,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15742502,0.0252
12.571485,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.163625,0.026999999
12.571485,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15448944,0.025799999
12.581823,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16007382,0.025799999
12.581823,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16360307,0.0268
12.581823,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16045725,0.025799999
12.581823,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1613683,0.0274
12.581823,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1568648,0.0254
12.581823,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15729421,0.0256
12.581823,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16969067,0.0286
12.581823,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16129334,0.024999999
12.592162,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15873401,0.026999999
12.592162,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15796056,0.0276
12.592162,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16128898,0.0274
12.592162,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15064383,0.023599999
12.592162,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1533069,0.0244
12.602501,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16628766,0.0276
12.602501,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1639642,0.0262
12.602501,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15835017,0.025999999
12.602501,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15608045,0.0264
12.602501,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1566645,0.0242
12.602501,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15597993,0.0266
12.602501,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15930691,0.025999999
12.602501,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15754937,0.0244
12.612841,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16532707,0.0264
12.612841,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17073168,0.0332
12.612841,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17882009,0.038
12.612841,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15888096,0.028199999
12.612841,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15164642,0.028199999
12.623179,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16659471,0.0264
12.623179,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16541657,0.0266
12.623179,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1630527,0.027199998
12.623179,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15807942,0.0274
12.623179,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15147921,0.024999999
12.633518,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17398189,0.027199998
12.633518,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17092986,0.025799999
12.633518,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16984512,0.0262
12.633518,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16521896,0.029199999
12.633518,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17270534,0.0316
12.633518,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17248362,0.0326
12.643857,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.18364756,0.030599998
12.643857,-42.705246,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.18164393,0.0266
12.643857,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17819504,0.024999999
12.643857,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16682576,0.023
12.643857,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.16641213,0.0244
12.643857,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1558504,0.022
12.643857,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15577397,0.0234
12.643857,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15389073,0.0246
12.654196,-42.724205,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.15833098,0.0222
12.654196,-42.686287,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.18878101,0.0348
12.654196,-42.667328,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.19134425,0.038599998
12.654196,-42.648373,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.19509114,0.0346
12.654196,-42.629414,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17018253,0.026999999
12.654196,-42.61046,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.17058946,0.025999999
12.654196,-42.5915,AQUA_MODIS.20200127T155501.L2.OC.nc,,0.1614385,0.024799999
27.304756,-41.515953,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.058667514,0.033
27.325706,-41.515953,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08111844,0.045599997
27.325706,-41.493862,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.06357234,0.0324
27.33618,-41.515953,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07377044,0.0398
27.33618,-41.493862,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07575178,0.0412
27.33618,-41.47177,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07481589,0.0368
27.33618,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07655839,0.0418
27.33618,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.077786535,0.042799998
27.33618,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.059933487,0.031799998
27.346655,-41.515953,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09577004,0.053799998
27.346655,-41.493862,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09481134,0.0492
27.346655,-41.47177,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.077799216,0.0402
27.346655,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.070983954,0.0372
27.346655,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.076684095,0.0412
27.346655,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.071478814,0.04
27.346655,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07005357,0.0396
27.35713,-41.47177,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08532385,0.0458
27.35713,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08357205,0.0418
27.35713,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.086889654,0.0416
27.35713,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07759678,0.038799997
27.35713,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.072231814,0.040799998
27.35713,-41.361317,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.071333125,0.0412
27.367605,-41.47177,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07869361,0.0372
27.367605,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07284947,0.0396
27.367605,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08495708,0.0414
27.367605,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08017468,0.0398
27.367605,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07678033,0.040599998
27.367605,-41.361317,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07440362,0.040599998
27.378078,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08268688,0.034199998
27.378078,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08246312,0.0398
27.378078,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.081085384,0.040799998
27.378078,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.085351236,0.0412
27.378078,-41.361317,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07946339,0.042
27.388554,-41.44968,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10964315,0.045599997
27.388554,-41.42759,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09927173,0.043199997
27.388554,-41.4055,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08358818,0.038399998
27.388554,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08217981,0.0394
27.388554,-41.361317,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09246359,0.0458
27.399029,-41.383408,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10510722,0.046
27.399029,-41.361317,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.0958579,0.044
36.470127,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08889578,0.0268
36.480602,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.099372245,0.0168
36.480602,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09701815,0.0268
36.480602,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10805065,0.032199997
36.480602,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.15619035,0.0508
36.491077,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08246559,0.0166
36.491077,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.094089314,0.0166
36.491077,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09726397,0.0286
36.491077,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09586496,0.0298
36.491077,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09948349,0.0314
36.501553,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.0969404,0.0298
36.501553,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09887596,0.0296
36.501553,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.097319305,0.0298
36.501553,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.098050505,0.032199997
36.501553,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.093568936,0.033
36.501553,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09077957,0.0284
36.501553,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08963218,0.025999999
36.501553,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09166549,0.025799999
36.501553,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.07771551,0.0176
36.512028,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10155362,0.0338
36.512028,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.099670276,0.0324
36.512028,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.100463144,0.0316
36.512028,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09937249,0.0326
36.512028,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09566004,0.0314
36.512028,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09104164,0.031799998
36.512028,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09165895,0.0324
36.512028,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09455851,0.0326
36.512028,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09447175,0.0326
36.5225,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09914981,0.0332
36.5225,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.100553356,0.0338
36.5225,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10233433,0.0334
36.5225,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10512355,0.034199998
36.5225,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09915356,0.0332
36.5225,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.090058684,0.0312
36.5225,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09354801,0.0326
36.5225,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09453814,0.032199997
36.5225,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.092116736,0.030599998
36.532974,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.1022286,0.0336
36.532974,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.101031795,0.034399997
36.532974,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10117422,0.0338
36.532974,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.103672914,0.0348
36.532974,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10626834,0.0346
36.532974,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.103346765,0.0334
36.532974,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10299269,0.033
36.532974,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.100156665,0.033
36.532974,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.096577965,0.032199997
36.54345,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10132852,0.034199998
